product_name,price_type,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24
Authentic Jesse Owens Olympic Photo Signed Mid-Century,start,22345.31,25312.6,27194.59,23241.25,26647.82,22512.14,22776.7,23496.59,25132.45,29056.61,25495.73,22774.67,21422.38,17823.46,20562.87,26674.78,23403.91,27314.06,18366.98,20096.3,21146.93,23028.89,26624.37,21731.19,24094.69,20142.14,20237.78,23601.75,24455.96,31344.7
Authentic Jesse Owens Olympic Photo Signed Mid-Century,end,51214.69,48388.68,46191.65,50174.02,46323.98,51524.45,51819.17,51808.62,50643.83,46767.37,50742.83,53462.23,54511.38,56710.36,54012.08,48639.74,51516.67,47228.07,56118.79,53041.9,44945.1,43957.44,48025.72,53203.91,50434.66,54059.74,54068.17,50529.35,51177.31,45733.12
Signed Sega Genesis Console Boxed c.1920 With Provenance,start,6135.29,6766.57,6824.93,4713.16,7553.28,6633.28,5332.36,7378.87,8653.55,7216.81,7953.95,8710.48,8727.78,6123.52,7197.91,6682.75,5812.82,6258.78,6751.5,4333.0,7366.82,4848.8,7348.13,7367.5,6832.02,4333.0,6173.79,4446.77,4853.64,5007.63
Signed Sega Genesis Console Boxed c.1920 With Provenance,end,15054.71,14029.28,14354.84,17108.5,14777.99,15558.4,16043.57,14731.84,13357.89,14524.91,13819.36,13292.41,14241.63,15852.32,14601.77,14596.93,14938.33,14339.05,13885.12,16434.21,13083.67,15426.18,13802.1,13825.55,14558.55,16882.76,14733.04,16580.0,16076.89,16522.24
Sinumbra Lamp Cut Glass Shade c.1910,start,9762.64,9751.36,8979.21,9946.31,9086.79,8566.05,8882.92,9217.89,9185.73,9452.3,9839.43,9998.12,9263.52,9027.82,9339.25,9995.61,9567.83,9459.79,9765.77,9121.41,9755.01,9595.48,8909.61,8886.33,8485.33,9766.93,8921.93,8805.87,8533.0,9187.64
Sinumbra Lamp Cut Glass Shade c.1910,end,12087.36,11884.62,12589.85,11733.97,12605.35,12969.94,11416.68,11103.54,12696.57,12295.15,12020.29,11808.23,12471.66,12709.53,12378.53,11786.71,12134.4,12407.79,13505.64,12390.52,11904.86,11929.44,12682.47,12518.34,12928.26,11526.35,12303.42,12310.56,12326.73,11738.76
Period Ukulele Martin Style 5K c.1800,start,4177.36,4202.97,3963.53,3746.91,4202.87,3926.36,3558.96,3728.89,3862.55,4093.47,3626.75,4200.72,4107.31,4286.25,3991.58,4338.63,3637.75,3922.93,3772.86,3656.23,3671.51,4321.32,4253.37,3749.34,4217.76,3833.7,4055.05,3499.78,3890.75,4009.32
Period Ukulele Martin Style 5K c.1800,end,4992.64,4968.87,5258.25,5559.3,5134.16,5395.98,5775.77,5629.93,5422.37,5203.78,5665.83,5224.87,5268.01,5134.51,5381.19,5102.54,5806.43,5598.2,5669.14,5836.82,5769.12,5089.4,5058.97,5550.55,5130.94,5529.28,5214.17,5687.79,5358.71,5278.51
Premier Norman Rockwell Saturday Evening Post c.1960,start,864.7,654.44,486.32,406.0,773.68,472.23,622.0,473.65,926.77,895.8,446.16,831.81,675.98,848.81,406.0,778.37,458.86,880.81,430.85,406.0,429.0,783.59,719.86,609.41,406.0,938.07,840.12,729.56,673.86,406.0
Premier Norman Rockwell Saturday Evening Post c.1960,end,1745.3,1962.93,2136.16,2389.41,1847.77,2148.94,2002.78,2160.37,1703.69,1729.33,2179.39,1788.64,1948.83,1792.02,2287.96,1869.77,2181.45,1749.16,2194.44,2235.86,2185.29,1838.66,1909.4,2011.57,2267.56,1711.54,1818.75,1929.61,1986.9,2450.25
Superb Antique Weathervane Copper Georgian Period With Provenance,start,1463.0,1964.94,1857.99,2850.43,1849.27,2201.36,1585.56,2694.19,1463.0,1463.0,2544.69,2135.18,2510.04,2279.61,2975.62,1463.0,1486.63,2368.33,2063.0,2206.01,2227.92,2169.83,1742.9,1463.0,1463.0,1463.0,2497.9,1517.02,2144.74,1463.0
Superb Antique Weathervane Copper Georgian Period With Provenance,end,6520.63,6010.99,6103.04,5179.53,6149.84,5699.32,6382.24,5317.36,6726.01,6590.81,5403.8,5822.38,5363.66,5557.48,4909.05,6587.71,6380.16,5403.32,5697.76,5489.02,5400.12,5435.56,4968.89,5316.3,6368.71,6359.36,5035.11,5966.19,5358.08,6391.36
Original Hermes Kelly Bag Federal Period,start,11213.52,13936.96,9975.9,13073.15,16148.69,12103.0,14610.4,8604.07,13319.72,8393.0,10248.03,11459.27,8393.0,14002.53,16305.23,14858.14,9107.11,16599.91,12765.93,15655.13,10223.03,10647.23,8538.61,12067.74,11408.76,9153.14,14888.93,11809.48,10842.75,12647.39
Original Hermes Kelly Bag Federal Period,end,32096.48,29549.36,33860.64,30860.03,27430.73,31403.68,29061.92,35059.9,30262.01,34040.79,30557.33,32395.33,35546.12,29214.43,27290.69,29322.31,34840.53,28268.14,32413.07,29954.94,35079.52,34610.53,36416.18,33611.31,34097.74,36241.51,30687.86,34254.11,34955.12,33596.73
Unique Concrete Brutalist Form c.1930,start,21545.45,36678.88,19299.0,32466.9,26972.05,23039.98,27386.79,35120.79,35103.67,20530.67,27778.23,25610.59,31816.1,26866.11,25520.23,23970.17,29661.17,20683.7,24686.25,22885.24,22873.63,34758.5,28027.97,34834.82,30499.17,25158.96,28835.64,24184.79,21951.44,22864.23
Unique Concrete Brutalist Form c.1930,end,69864.55,55409.26,73579.28,60144.11,65637.01,69340.33,65162.76,56990.28,57475.97,72016.97,64659.05,67100.5,61219.31,66008.17,67544.16,69165.28,63154.39,71878.45,68144.59,69303.59,69254.1,57398.44,64455.51,57224.56,61528.08,67178.35,63622.44,68739.84,70907.55,70012.7
Vienna Regulator Wall Clock Late Victorian From Private Collection,start,10861.23,10166.75,8139.58,7788.79,10859.58,7832.92,7760.86,8477.68,8035.6,9301.18,9124.78,8829.15,7167.33,9154.33,7167.51,7460.51,7428.89,11055.28,10635.41,10856.09,10452.14,10216.54,9621.47,10421.88,10665.48,7364.09,9368.32,7942.6,10911.22,7624.45
Vienna Regulator Wall Clock Late Victorian From Private Collection,end,16068.77,16771.26,18588.46,18896.62,15858.59,18909.81,18889.83,18113.05,18647.09,17358.76,17550.78,19626.11,19453.32,17519.56,19475.05,19232.76,19418.77,15709.79,16116.81,15924.64,16247.44,16587.97,17096.79,16401.44,16130.38,19461.77,17426.65,18798.9,15796.35,19121.71
Documented Level Spirit Brass Surveyor c.1950,start,4348.1,4309.6,6378.78,6550.17,7378.64,6079.48,6200.71,4895.37,6837.85,6918.41,5222.3,6091.52,7859.68,4444.2,6323.87,7919.4,6608.25,7097.57,4381.91,5642.32,6852.87,7180.64,5358.63,5541.64,5314.07,7273.6,4312.78,4200.0,5593.43,4543.76
Documented Level Spirit Brass Surveyor c.1950,end,15331.9,15399.33,13307.12,13151.59,12368.16,13668.9,13650.74,15044.12,13073.13,13050.69,14646.25,13734.58,11940.95,15335.0,13505.02,11920.97,13193.62,12704.23,15397.98,14127.52,12952.68,12737.84,14547.36,14286.2,14436.41,12399.13,15442.35,15591.8,14152.3,15227.06
Oversized Curta Calculator Type II Georgian Period,start,13119.55,14517.1,14285.68,12765.7,14044.25,15873.3,15456.62,14216.75,16689.0,14338.41,16258.24,12466.07,12495.61,14501.76,15173.3,14100.0,13983.93,12733.96,15260.55,12303.84,12362.08,12966.4,13288.52,13222.13,11914.74,12445.75,14119.91,14840.54,15674.94,12182.77
Oversized Curta Calculator Type II Georgian Period,end,23210.45,21586.01,22277.68,22765.34,21026.37,19694.42,20441.34,22398.07,20660.58,22652.27,20950.36,23530.31,23047.69,20973.66,19678.88,20402.08,21605.51,22657.14,19259.4,21463.85,21778.12,21284.32,20462.11,20684.4,21115.79,21218.7,20691.18,19689.77,19527.3,22196.83
Grand Christian Dior Bar Suit Art Deco Period,start,18417.05,16002.14,17535.05,12042.9,17973.33,16811.45,9408.0,13103.42,13611.78,18240.92,13477.0,13574.25,13528.25,14770.84,15365.96,9701.9,11453.19,16000.7,14087.16,16075.34,17487.84,14739.66,9408.0,10568.09,15995.1,17010.64,13107.83,13712.86,13669.4,16219.59
Grand Christian Dior Bar Suit Art Deco Period,end,30022.95,32086.09,30937.35,35948.42,29794.29,31549.88,39338.95,35451.46,34902.96,29983.22,34739.48,34416.97,34223.99,32742.45,31973.24,37696.98,35620.27,30979.17,33000.94,30711.68,29659.32,32460.69,38559.58,36095.83,30660.79,29235.76,32994.38,32126.68,32141.34,29718.22
Thermometer Clinical Antique Post-War,start,6217.35,6153.59,5175.23,6505.94,6051.73,8113.79,4107.8,4102.0,4102.0,7736.39,5832.02,8167.62,5984.32,6586.12,7641.85,4102.0,8538.6,8312.71,8263.04,5334.89,7826.76,7733.28,4482.02,7272.12,6605.71,6411.36,6596.44,8168.25,7207.41,6542.33
Thermometer Clinical Antique Post-War,end,14642.65,14731.62,15867.42,14506.16,14932.5,12902.99,16687.87,17119.8,17050.29,13345.53,15407.63,13082.87,15483.14,15095.8,14073.19,18292.88,13655.34,13724.19,13853.72,16686.91,14564.11,14669.32,17980.58,15381.99,16146.11,16634.52,16495.0,15204.85,16089.35,16426.84
WWII Propaganda Poster Estate Fresh,start,4057.62,3802.33,3331.06,3994.81,3147.71,3366.15,3229.49,3541.3,3244.87,2828.77,2885.02,3168.35,3471.18,3035.2,3403.77,3062.75,2985.33,3127.78,3447.54,3020.77,3372.0,3753.62,2883.22,3344.07,2888.14,3467.33,3835.78,3319.05,3230.04,3301.44
WWII Propaganda Poster Estate Fresh,end,5472.38,5699.57,6145.53,5420.44,6316.39,6109.34,6215.84,5922.25,6265.94,6613.72,6457.73,6183.24,5903.12,6358.62,5864.78,6274.1,6841.92,6294.81,5927.87,6347.37,6027.52,5704.33,6516.4,6061.01,6512.08,5885.99,5510.95,5945.71,6018.03,6023.29
Magnificent Royal Doulton Character Jug With Certificate,start,9969.45,8681.72,6935.04,8560.59,8006.44,8677.38,6207.55,10485.09,6904.28,9576.02,7357.02,7123.01,7059.53,9480.87,8099.73,8381.48,9531.93,5923.58,6024.91,6413.56,8688.97,7088.92,5893.99,8572.05,9091.45,5857.22,6651.67,6266.41,7020.31,7909.94
Magnificent Royal Doulton Character Jug With Certificate,end,15670.55,16826.2,18670.58,17273.74,17805.73,17175.49,19488.0,15277.02,18847.38,16098.57,18227.68,19502.6,18266.35,15598.75,16987.38,16896.47,15681.35,19317.87,19137.52,18893.37,16487.46,17981.72,19197.09,16546.54,14454.27,19357.43,18719.49,19116.58,18540.43,17708.97
Unique Tavern Sign Iron Bracket,start,1442.0,1738.12,1956.71,1442.0,2443.2,2388.44,2690.85,2410.26,2407.35,2050.08,1518.44,2472.97,1465.56,1535.59,1793.0,2438.39,1775.12,2123.69,3166.43,2834.26,2498.9,2485.68,1791.17,2140.47,2933.12,2974.82,2928.56,2028.81,2577.42,1970.05
Unique Tavern Sign Iron Bracket,end,6811.98,6364.03,6139.99,6596.86,5557.35,5700.98,5447.52,5725.83,4803.06,5280.18,6668.58,5881.08,6750.85,6881.63,6709.84,6126.08,6696.8,6350.23,5335.12,5650.5,5844.99,5683.55,6355.53,6144.03,5494.53,5162.15,5170.06,6207.71,5677.44,6305.25
Exquisite Papier Mache Tray Victorian Edwardian Era,start,4388.08,5402.59,5022.29,5362.81,3971.73,4610.99,4622.36,4505.57,4067.13,4137.38,4920.27,4093.63,4628.64,3476.27,5037.31,4433.53,3228.86,5381.0,4708.27,3549.61,4515.02,5394.69,5080.6,3957.0,5746.98,4829.22,5021.01,4657.46,5164.17,5406.12
Exquisite Papier Mache Tray Victorian Edwardian Era,end,8911.92,7922.12,8239.15,7829.13,9232.56,8610.86,8779.78,8999.93,9464.58,7881.29,8822.89,9744.91,9102.95,11202.79,8555.7,9343.69,10635.96,8566.17,9331.36,10588.81,9589.35,8884.74,9167.41,10255.36,8423.71,9429.88,9287.63,9618.22,9193.72,8886.07
Authentic Marble Bust Unrestored,start,10355.5,9413.61,10328.08,8180.28,10281.37,7350.45,7428.58,10077.21,9933.53,8272.47,9160.26,7875.35,7887.4,8492.66,7652.19,9571.22,10054.88,7899.49,8295.04,9225.81,10361.06,8910.25,8394.3,9264.71,9550.5,8785.55,8030.97,7729.91,9324.2,9739.79
Authentic Marble Bust Unrestored,end,14204.5,15127.81,14286.2,16323.09,14233.83,17013.31,16717.85,13973.06,14422.33,15975.28,15203.83,16554.88,16312.75,15426.09,16562.55,14398.93,14018.34,16356.28,15926.44,15048.12,14160.91,15487.16,15877.5,15148.33,15152.44,17033.13,16862.23,17210.13,15598.67,15273.63
Victorian Gas Wall Sconce Pair Post-War,start,7631.11,5299.0,9881.98,8480.08,9644.51,9333.97,10789.65,8637.16,7291.89,5299.0,5443.17,10751.79,6842.84,6531.1,6420.74,7266.86,5299.0,9814.94,8087.84,5304.53,8304.79,6790.49,5526.74,9966.2,8972.11,10868.86,10860.26,9358.62,5299.0,8431.0
Victorian Gas Wall Sconce Pair Post-War,end,19938.89,23032.65,17881.0,19354.71,18358.37,18506.35,17141.73,19108.17,20848.27,23232.05,22298.14,17275.08,21063.05,21593.61,21879.04,21137.77,23474.63,18397.41,20295.46,22834.7,19737.56,21549.73,22686.45,18119.5,19030.32,17263.39,17597.91,18750.03,22987.79,20169.84
Oversized Chrysoprase Brooch Arts & Crafts Era,start,21693.12,12889.23,22678.35,17625.32,11144.0,15943.44,22384.48,18503.11,20949.81,21270.9,11655.55,11144.0,16356.37,11144.0,22688.28,22882.27,18115.49,11144.0,11406.7,15345.21,11144.0,14234.39,17701.91,16118.17,21956.4,20535.5,16850.47,20942.75,17170.67,12803.66
Oversized Chrysoprase Brooch Arts & Crafts Era,end,43646.88,52626.82,43297.65,48164.54,55243.57,49559.01,43431.54,47579.05,45100.62,44500.68,54197.31,56915.13,50905.76,57621.27,43573.22,43634.29,48697.78,57006.8,54706.44,50714.12,56268.57,47371.08,43312.52,49970.32,44256.13,45214.4,48816.08,44931.09,49129.17,53124.49
Cappiello Campari Poster 18th Century Estate Fresh,start,3235.61,3333.37,2709.0,3161.89,4536.46,4453.44,5305.46,2728.35,4227.78,4949.95,2709.0,4355.32,4650.19,3626.9,4193.79,3691.37,2882.3,5642.47,4652.96,2823.82,5535.16,4782.59,2737.17,5555.07,2709.0,2997.66,3999.74,4428.4,3365.49,5348.06
Cappiello Campari Poster 18th Century Estate Fresh,end,12154.39,12129.38,13155.42,12302.5,10848.55,10896.25,9998.66,12539.64,11061.32,10337.33,12627.37,10863.9,10569.82,11629.65,11107.98,11591.34,12519.4,9829.56,10906.46,12725.93,10001.76,10790.55,12846.88,9974.54,13252.7,13772.22,11631.57,11202.73,12184.27,10195.06
Notable Miniature Portrait on Ivory c.1840,start,312.41,334.81,416.22,311.49,401.3,350.51,367.59,347.13,349.16,388.21,386.33,328.64,336.33,359.26,349.06,369.0,296.99,386.54,285.08,335.04,317.55,331.66,378.97,300.68,295.79,314.36,337.0,301.94,327.24,307.23
Notable Miniature Portrait on Ivory c.1840,end,697.59,688.54,605.11,710.15,610.22,671.35,645.89,682.46,664.87,627.25,625.78,672.74,644.61,619.54,606.16,604.33,665.13,566.56,649.95,593.37,621.91,610.15,522.86,614.59,645.29,598.25,575.97,618.68,578.37,621.31
Monumental Currier & Ives Lithograph c.1780,start,1180.76,1376.86,1351.81,1355.32,1256.07,1327.18,1301.89,1277.07,1319.45,1293.89,1322.47,1250.63,1202.7,1170.2,1076.96,1286.82,1297.58,1235.41,1236.67,1287.29,1230.09,1259.93,1241.54,1243.25,1142.25,1208.36,1178.12,1288.95,1230.3,1275.79
Monumental Currier & Ives Lithograph c.1780,end,1829.24,1617.82,1702.49,1661.34,1832.74,1763.69,1725.29,1803.8,1679.09,1798.55,1695.75,1770.35,1823.73,1781.36,1621.45,1634.6,1644.11,1647.22,1750.87,1647.91,1726.2,1685.51,1682.4,1646.74,1694.79,1647.87,1650.28,1550.76,1639.32,1586.38
Lewis & Clark Expedition Map With Certificate,start,1411.46,1511.56,1399.7,1346.73,1328.24,1329.22,1362.34,1322.33,1485.5,1416.52,1546.69,1465.12,1404.76,1264.59,1346.46,1411.12,1362.67,1443.19,1447.25,1275.38,1535.15,1456.96,1350.85,1530.47,1544.45,1359.79,1307.96,1312.93,1385.07,1376.34
Lewis & Clark Expedition Map With Certificate,end,2158.54,2055.32,2159.44,2222.51,2226.15,2215.75,2174.61,2213.8,2059.73,2121.2,1994.02,2070.41,2147.82,2267.6,2184.94,2113.16,2162.53,2078.08,2076.18,2245.23,1983.46,2064.94,2174.64,1978.95,1973.54,2169.09,2211.5,2220.49,2143.16,2141.71
Exquisite Edward Steichen Fashion Print,start,2874.11,4286.77,2511.52,2973.97,4280.3,2091.86,2086.0,4111.29,3093.46,2513.02,3010.3,3769.98,2528.6,4475.37,2086.0,2212.31,3797.13,2086.0,2106.41,2086.0,2512.66,4438.43,4223.41,2086.0,4410.13,2270.64,2521.33,2086.0,4762.25,2086.0
Exquisite Edward Steichen Fashion Print,end,9635.89,8350.14,10139.85,9814.89,8474.82,10733.72,10806.86,8912.8,9862.75,10486.53,10134.19,9398.34,10546.03,8609.83,11303.06,10815.62,9323.48,11131.74,11063.04,11431.16,10794.2,8897.32,8047.32,11422.91,8680.68,10934.84,10757.69,11490.59,8600.36,11330.94
Cast Iron Garden Urn Pair c.1880,start,3501.55,1918.0,1918.0,3266.76,3909.93,2726.68,2831.84,4342.73,2088.11,1918.0,3129.64,3526.86,2998.49,2113.72,2495.09,1918.0,2569.43,1918.0,1918.0,2832.49,2772.18,3615.2,4344.18,2476.94,1918.0,1918.0,3496.88,3885.99,2010.83,4382.04
Cast Iron Garden Urn Pair c.1880,end,8678.45,10466.09,11063.82,8970.39,8353.3,9445.42,9301.37,7844.92,10177.92,10880.23,9251.95,8934.11,9424.42,10311.23,9852.01,11033.95,9742.5,10560.73,11032.93,9572.09,9636.26,8681.58,7918.82,9807.96,10944.41,10312.56,7973.45,8222.37,10129.51,7838.44
Rare Ortelius Theatrum Orbis Page Late Victorian,start,1195.64,1035.9,1124.36,1135.4,800.61,1129.22,976.08,1155.76,1157.95,702.76,824.55,1090.58,621.93,616.0,1167.54,616.0,1130.83,774.55,1070.71,616.0,1049.44,1019.51,1073.65,1001.32,945.54,633.97,726.98,929.01,859.23,1004.31
Rare Ortelius Theatrum Orbis Page Late Victorian,end,1864.36,2013.98,1919.84,1882.12,2203.93,1875.42,2030.04,1862.55,1842.99,2311.14,2193.22,1923.83,2398.16,2439.11,1805.61,2387.2,1785.4,2128.24,1812.57,2317.26,1784.22,1830.56,1799.3,1586.63,1619.79,2220.14,2116.36,1911.56,1960.66,1814.48
Restored Tin Robot Battery Operated Art Deco Period,start,611.15,574.0,888.68,1106.9,789.97,1075.48,574.0,861.59,751.96,1127.27,574.0,948.6,1123.84,1084.18,1055.25,623.23,1100.1,574.0,574.0,939.3,1155.85,948.52,843.21,620.12,1107.01,835.87,726.69,1076.47,1163.08,906.15
Restored Tin Robot Battery Operated Art Deco Period,end,2478.85,2532.61,2167.43,1938.75,2250.37,1746.53,2538.23,2179.31,2303.87,1923.93,2456.47,2044.04,1887.17,1952.8,1983.17,2434.5,1947.99,2497.25,2507.07,2104.09,1912.09,2141.27,2295.41,2555.17,2059.77,2344.33,2455.34,2139.1,2063.17,2321.44
Magnificent Louis XVI Commode Post-War,start,11829.52,14358.2,13209.61,8075.87,9358.05,13958.49,12734.77,11882.31,14015.25,8523.28,12694.65,8766.65,13967.11,13540.79,9817.94,7765.39,14068.18,8214.64,11820.59,8304.23,12273.93,10171.59,9185.13,8504.77,8140.32,8983.69,9732.23,12920.85,12563.77,12181.53
Magnificent Louis XVI Commode Post-War,end,23870.48,21303.22,22410.86,27733.07,26415.05,21725.79,23079.41,24060.98,22028.63,27416.5,23202.48,27152.29,21824.04,22321.05,26023.83,28193.85,21751.79,27580.49,23988.81,27468.52,23459.13,25551.17,26537.85,26983.85,27299.0,26569.18,25700.36,22600.18,23088.47,23468.33
Brass Telescope Victorian Federal Period,start,3362.65,3524.41,3238.9,3361.92,2569.28,3277.74,2950.44,3464.93,2970.73,2730.97,2686.92,2866.02,2458.86,3345.29,3503.21,2950.9,3168.23,2762.73,3172.12,2647.74,2798.58,3128.71,2933.05,3626.27,2439.49,3396.25,3603.05,2536.38,2939.71,3646.94
Brass Telescope Victorian Federal Period,end,5007.35,4854.31,5164.49,5041.16,5909.66,5195.16,5567.7,5138.58,5589.17,5889.21,6029.74,5830.74,6295.64,5393.18,5226.23,5871.6,5580.41,6036.54,5569.58,6129.29,6022.32,5731.37,5965.17,5245.07,6305.99,5398.49,5231.67,6303.3,5826.6,5273.84
Antique Zulu War Assegai Spear Belle Epoque,start,2125.36,2308.25,2028.42,2027.93,2028.93,1996.61,2245.61,2511.97,2223.65,2095.86,2581.06,2227.65,2049.9,2291.47,2345.61,1995.64,2520.38,2337.14,2196.94,2340.05,2087.76,2558.99,2160.23,2415.11,2048.9,2060.09,2439.14,1986.6,1977.25,2609.08
Antique Zulu War Assegai Spear Belle Epoque,end,3894.64,3714.54,3987.95,3974.18,3969.6,3995.09,3747.32,3482.97,3758.75,3874.38,3387.42,3751.67,3935.44,3717.78,3628.13,3994.43,3458.29,3652.98,3393.66,3661.35,3902.74,3420.25,3818.21,3570.85,3971.81,3973.23,3591.21,4071.01,4076.1,3444.19
Rare Japanese Samurai Sword Katana With Provenance,start,29962.14,22259.96,17888.47,15987.999999999998,21489.84,15987.999999999998,30811.29,27049.33,29972.85,20706.11,25389.47,18188.75,22647.22,25203.4,30403.85,18427.9,22020.04,29306.61,19589.93,24172.66,31464.87,16334.01,25037.09,23196.95,15987.999999999998,16145.03,19761.46,32431.31,23010.69,16278.49
Rare Japanese Samurai Sword Katana With Provenance,end,50477.86,58248.07,62646.37,65397.53,59128.73,66361.39,49127.18,53108.43,49728.31,59361.65,54666.11,62183.64,57573.18,55859.63,50038.64,62303.36,59106.39,52136.38,62144.96,58653.05,51895.72,67670.62,59074.74,61270.32,69625.04,67346.2,63606.2,51146.09,60877.93,66887.54
Provincial Sterling Silver Cigar Box Art Nouveau Period,start,11931.58,10264.22,12230.25,8137.31,7803.92,8289.79,11155.28,11884.92,12283.83,9542.69,7131.3,10949.61,7767.22,11065.61,8865.43,7330.36,11642.67,9112.71,7315.24,9113.85,7445.77,10705.82,7763.49,11198.54,10812.7,9197.02,8754.05,10515.04,10475.75,10006.76
Provincial Sterling Silver Cigar Box Art Nouveau Period,end,17628.42,19417.41,17886.88,22294.51,22722.11,22382.22,18869.28,18192.42,17583.17,20331.64,22595.75,18710.44,21838.86,18109.5,19857.89,21261.45,17147.54,19334.68,20970.21,19379.03,21193.06,17915.06,21229.96,17973.69,18128.35,19943.22,20314.68,18036.22,17961.29,18405.11
Important Inverted Jenny Stamp Modernist Period,start,11003.57,10728.12,10460.0,11667.38,10840.04,11898.64,12303.46,11751.01,11115.85,10066.2,10231.28,9679.16,10453.66,11654.04,12399.61,11054.74,11033.5,11190.69,12405.19,12104.7,12194.1,11546.15,12813.51,13081.1,13129.68,13399.95,11290.7,11495.47,12913.7,10451.73
Important Inverted Jenny Stamp Modernist Period,end,15436.43,16072.6,16303.88,16021.2,17169.9,16690.13,15653.8,15640.18,16083.03,16668.0,16431.59,16198.14,16302.2,14656.18,15196.74,16767.57,17043.08,17323.94,16056.74,16623.39,15525.0,16908.37,16063.68,16704.59,16990.85,16424.1,17813.74,17747.91,16311.35,17628.59
Grand Kobe Bryant Rookie Card Unrestored,start,27129.39,25484.72,19010.01,19490.56,20441.2,20461.45,28308.47,30055.44,29746.75,22201.18,25808.04,19855.12,25112.89,22686.29,20789.78,28442.64,20155.1,18560.88,22035.97,29844.66,29309.6,26301.46,25642.0,22611.62,22240.53,26423.05,21241.18,22288.53,21359.08,21060.03
Grand Kobe Bryant Rookie Card Unrestored,end,47820.61,49020.99,55288.73,54802.46,54043.65,53446.4,45191.61,43782.6,43650.17,51942.06,47667.08,53781.07,49358.03,51951.67,54219.06,45631.78,53826.24,55301.88,52351.58,44558.96,43809.5,46053.65,46368.63,49764.54,49966.92,45825.21,51138.02,50250.95,51429.74,51663.99
Late Scrimshaw Whale Tooth,start,3890.69,2987.09,3120.77,3968.03,4598.7,2507.16,3431.54,4328.83,2892.05,4220.89,3714.62,3630.64,3790.59,3828.47,4363.42,4347.25,3850.8,3421.8,4021.73,3953.98,3255.1,2777.58,3580.63,4289.11,4851.47,2499.0,4836.79,3283.65,3868.75,2930.57
